지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 나타난날(yyyymmdd),최고기온(°C),최고기온 나타난날(yyyymmdd),평균최저기온(°C),평균최고기온(°C),평균 해면기압(hPa),합계 강수량(mm),일 최다 강수량(mm),일 최다 강수량 나타난날(yyyymmdd),평균 상대습도(%),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위),합계 소형 증발량(mm),합계 대형 증발량(mm)
188,성산,2020,16,-2.8,20201230,33.8,20200819,12.6,19.5,1016.7,2116.2,262.9,20200902,70.6,2208.2,49.53,,2.7,320,,
188,성산,2021,16.7,-4.6,20210107,32.2,20210806,13.3,20.4,1016.4,2086.3,110.4,20210611,72,2244.6,50.46,,2.8,320,,
189,서귀포,2010,16.9,-2.7,20100310,33,20100823,14,20.3,1015.7,2393.3,126,20100713,69.1,1833.5,41.22,,2.7,50,1032.2,596.8
189,서귀포,2011,16.7,-3.7,20110115,35.5,20110719,13.9,20,1015.9,2010.2,143,20111118,70.9,1972.3,44.34,,2.4,70,1143.3,642.5
189,서귀포,2012,16.7,-1.5,20120202,33.9,20120806,13.8,20,1014.9,2700.8,266,20120824,70.2,1967,45.49,,2.6,70,1183,661.9
189,서귀포,2013,17.4,-1.1,20130208,34.3,20130821,14.3,20.9,1015.4,1086.6,63.5,20130423,69.8,2462.8,55.36,,2.4,250,1226.3,711.4
189,서귀포,2014,17,-.1,20141217,33.8,20140710,14,20.4,1015.5,2473.2,191,20140602,70.8,2292.5,51.54,,2.4,70,1169.7,673.8
189,서귀포,2015,16.7,-.8,20150208,31.5,20150626,13.9,20,1015.6,2618.1,220.5,20150511,72.6,2233.6,50.21,,2.1,50,145.8,
189,서귀포,2016,17,-6.4,20160124,33.2,20160822,14.3,20.1,1015.6,2204.5,267.7,20161005,75.7,1976,44.32,,1.7,50,,
189,서귀포,2017,17,-1.6,20170210,35.8,20170725,14,20.3,1015.9,1334,141.9,20170606,72.3,2323.8,52.23,,1.8,360,,
189,서귀포,2018,16.7,-3,20180112,33.5,20180802,13.9,20,1015.6,2166.2,199.1,20180913,78.7,2022.9,47.55,,1.8,50,,
189,서귀포,2019,17.3,2,20190117,32.2,20190806,14.4,20.5,1015.5,2210.3,197.3,20190518,77.9,2239.9,50.35,,1.8,50,,
189,서귀포,2020,16.8,-2.1,20201230,31.3,20200825,13.9,19.9,1016.2,2089.6,235,20200902,78.9,2166.9,48.85,,1.7,50,,
189,서귀포,2021,17.5,-3.4,20210108,32.9,20210809,14.7,20.7,1016,2136.2,219.7,20210914,75.9,2313,51.99,,1.9,50,,
192,진주,2010,13.1,-12.5,20100114,35.2,20100802,7.9,19.2,1015.9,1896,165.5,20100716,67.7,2109.5,47.41,5307.39,1.2,360,1078.9,611.9
192,진주,2011,13,-15.6,20110116,34.7,20110901,7.6,19,1016.5,2026.4,318,20110709,66.1,2212.8,49.73,5439.51,1.3,360,1152.8,635.5
192,진주,2012,12.7,-14.3,20120203,35.4,20120801,7.4,18.6,1015.8,1752.9,147,20120917,67.3,2462.9,55.22,5123.08,1.2,360,1138.5,644.8
192,진주,2013,13.4,-13,20130104,36.7,20130811,7.7,19.8,1015.9,1220.6,116,20130528,68.2,2673.9,60.09,5527.12,1.2,360,1220.7,726.1
192,진주,2014,13.2,-10.6,20140110,35.5,20140731,7.8,19.5,1016.4,1644.9,94.5,20140803,68.3,2401.8,53.98,5132.63,1.1,360,1103.6,648.4
192,진주,2015,13.4,-11.5,20150209,35.5,20150807,8,19.6,1016.5,1324.8,77,20150511,68.1,2460.4,55.29,5136.46,1.1,20,301.8,161.2
192,진주,2016,13.8,-12.8,20160125,37.5,20160811,8.6,19.9,1016.5,1734.6,174.5,20160917,66.3,2282.4,51.18,3465.48,1.1,360,475.1,332.8
192,진주,2017,13.5,-12,20171214,37.1,20170807,7.5,20.3,1016.5,766.7,74.4,20170911,61.2,2616.3,58.8,4137.95,1.2,360,1206.8,845.2
192,진주,2018,13.4,-14.3,20180207,37.9,20180727,7.7,19.8,1016.7,1605.4,165.8,20181006,65.1,2427.1,54.82,4843.98,1.1,360,1299.9,909.8
192,진주,2019,13.9,-10.1,20190127,35.7,20190805,8.3,20.5,1016.2,1481.6,139.6,20191002,69.3,2620.9,58.89,5579.16,1,360,1363.4,954.8
192,진주,2020,13.7,-9.8,20201217,35.7,20200820,8.3,20,1016.5,1812.7,121.1,20200713,71.3,2524.6,56.61,5547.04,1,360,1323.7,926.5
192,진주,2021,14.1,-15.4,20210108,37.5,20210807,8.5,20.5,1016.5,1395,142.7,20210706,72.8,2582.6,58.04,5593.68,1,360,1338.5,936.2
201,강화,2010,10.9,-19.1,20100107,33.7,20100811,6.4,15.7,1016.3,1759.2,250,20100909,70.5,1931.1,43.35,,2.1,250,,
201,강화,2011,10.7,-20.1,20110116,33.7,20110719,6.2,15.5,1016.9,2063.5,209,20110727,70.2,2095.6,47.05,,2,250,,
201,강화,2012,10.7,-18.1,20120203,35.1,20120802,6,15.6,1016.2,1357.5,235,20120815,69.3,2232.6,50.17,,2.1,250,,
201,강화,2013,10.8,-19.7,20130103,32.1,20130811,6.2,15.6,1016.2,1273.5,96.5,20130708,75.5,2212.9,49.67,,2.1,250,,
201,강화,2014,11.8,-12.9,20140113,35.8,20140802,7,16.9,1016.8,605.8,56.5,20140903,72.5,2256.8,50.66,,2,250,,
201,강화,2015,12,-12.1,20150209,33.5,20150807,7.1,17.1,1016.7,647.9,69,20150712,66.3,2381.3,53.46,,2.1,250,,
201,강화,2016,12.1,-17.4,20160124,33.9,20160822,7.4,17.2,1016.8,1100.9,98,20161003,64.4,2291,51.33,,2,250,,
201,강화,2017,11.5,-14.3,20170124,33.4,20170805,6.6,16.5,1017,809.3,108.5,20170820,65.3,2434.2,54.64,,2.1,250,,
201,강화,2018,11.3,-19,20180127,35.4,20180815,6.5,16.4,1017.3,1072.3,147.5,20180828,66,2432.2,54.6,,2,250,,
201,강화,2019,12.2,-12.6,20190116,35,20190719,7.1,17.4,1016.8,1079.3,216.5,20190910,66.3,2472.6,55.69,,2,250,,
201,강화,2020,11.9,-13.6,20201231,34.2,20200826,7.3,16.6,1017.2,1436.9,133.6,20200809,71.7,2227.6,49.91,,2,270,,
201,강화,2021,12.3,-18,20210108,34.8,20210724,7.6,17.3,1017.2,1013.6,79.6,20210921,73.9,2233.1,50.13,,1.8,270,,
202,양평,2010,11.4,-21.7,20100106,34.2,20100805,6.6,17.1,1016.4,1902.5,214.5,20100921,69.8,1761.9,39.56,,1.4,290,,
202,양평,2011,11.3,-20.9,20110117,35.5,20110718,6.3,17.2,1017,2198.5,230,20110727,69.8,1959.4,43.99,,1.4,180,,
202,양평,2012,11.4,-21.4,20120203,37,20120805,6.4,17.2,1016.1,1532,147.5,20120706,67.6,2092.8,46.89,,1.5,290,,
202,양평,2013,11.7,-20.6,20130104,34.2,20130822,6.8,17.4,1016.2,1683.1,174.5,20130722,71.2,1995.7,44.81,,1.4,290,,
202,양평,2014,12.4,-14.5,20141222,35,20140720,7.2,18.4,1016.8,790.1,73.5,20140821,69.3,2135,47.94,,1.4,180,,
202,양평,2015,12.9,-13.5,20150103,36.1,20150807,7.6,18.9,1016.6,801.5,69.5,20150725,67.3,2228.2,50.03,,1.5,290,,
202,양평,2016,12.9,-17.8,20160125,36.1,20160808,7.9,18.8,1016.7,935.9,125,20160701,65.8,2141.7,47.98,,1.5,290,,
202,양평,2017,12.2,-17,20170124,36.3,20170805,6.8,18.1,1016.8,1188.4,126,20170710,63.2,2316.8,52.03,,1.6,320,,
202,양평,2018,12.1,-19.9,20180127,40.1,20180801,6.8,18.2,1017.1,1355.4,130.5,20180702,63.2,2319.8,52.09,,1.5,320,,
202,양평,2019,12.7,-13.6,20190103,36.4,20190805,7.4,18.8,1016.7,1038.6,95,20190905,64.5,2202.7,49.45,,1.4,320,,
202,양평,2020,12.5,-14.7,20201217,35,20200622,7.7,18.1,1017.3,1366.4,116.1,20200806,70.2,2168.6,48.59,,1.3,290,,
202,양평,2021,12.7,-20.3,20210109,34.9,20210727,7.9,18.3,1017.4,1018.9,72.2,20210301,71.9,2140,48.06,,1.3,290,,
203,이천,2010,11.1,-22.8,20100106,34.1,20100809,6.1,16.9,1017.9,1429.6,187,20100921,69.1,1827.9,41.19,,1.4,250,,
203,이천,2011,11,-20.6,20110117,34.7,20110718,5.7,17.1,1017.6,2045,206,20110727,66.8,2052.1,46.09,,1.4,250,,
203,이천,2012,11.1,-22.8,20120203,37.7,20120805,5.7,17.4,1016.1,1559.2,247.5,20120706,64.4,2386.1,53.47,,1.3,250,,
203,이천,2013,11.4,-22.5,20130104,34.3,20130814,6.1,17.4,1016.2,1366.6,202,20130722,66,2329.1,52.31,,1.3,250,,
203,이천,2014,11.9,-14.9,20141221,34.7,20140801,6.4,18.3,1016.8,791.5,58.1,20140903,62.8,2332.3,52.38,,1.3,250,,
203,이천,2015,12.4,-14,20150103,36.3,20150807,6.8,18.7,1016.6,842.5,56,20150724,62.4,2372,53.27,,1.4,250,,
203,이천,2016,12.7,-18.5,20160125,36.3,20160806,7.2,19,1016.7,870.2,83.2,20160704,62.6,2311.3,51.8,,1.3,250,,
203,이천,2017,11.7,-17.4,20170124,37.1,20170805,5.9,18.2,1016.9,1020,73.9,20170710,62.1,2498,56.1,,1.4,250,,
203,이천,2018,11.7,-19.2,20180127,39.4,20180801,6,18.3,1017.4,1425.5,168.4,20180828,64.5,2502.9,56.21,,1.4,250,,
203,이천,2019,12.3,-14.6,20190109,37.3,20190805,6.6,18.9,1017,997.5,63.8,20190726,66.9,2283.1,51.28,,1.3,250,,
203,이천,2020,12.5,-15.5,20201231,34.8,20200825,7.3,18.4,1017.2,1668.8,143.2,20200802,72.5,2067.3,46.33,,1.2,290,,
203,이천,2021,12.7,-21.4,20210109,36,20210724,7.3,18.8,1017.1,1076.6,83.9,20210901,72.8,2034.6,45.69,,1.1,270,,
211,인제,2010,10.2,-22.8,20100107,33.1,20100819,5.3,16,1016.2,1354.1,127,20100910,67.3,1581.4,35.5,,1.9,180,,
211,인제,2011,9.4,-22.7,20110117,33.3,20110805,4.3,15.4,1016.8,1778.5,211,20110727,69.3,1786.6,40.11,,1.9,180,,
211,인제,2012,10,-22.3,20120202,36.9,20120805,4.9,16.1,1016.1,1023.6,67,20120815,66.7,2086.2,46.73,,2,180,,
211,인제,2013,10.6,-23.2,20130104,33.4,20130811,5.7,16.7,1015.9,1332.1,142,20130714,70.4,2096.9,47.08,,1.9,180,,
211,인제,2014,11.1,-19.6,20141218,36.9,20140801,5.8,17.5,1016.7,705.2,111.5,20140903,66.5,2149.8,48.26,,1.8,180,,
211,인제,2015,11.1,-16,20150209,35.4,20150807,5.8,17.6,1016.6,755.7,49.5,20150723,67.5,2260.6,50.75,,1.8,180,,
211,인제,2016,11.2,-19,20160124,35,20160808,6,17.4,1016.6,1185.7,252,20160705,65,2191.3,49.08,,1.8,160,,
211,인제,2017,10.5,-17.3,20171213,35.8,20170805,5.2,16.8,1016.7,1209.3,89.5,20170702,62.1,2240.3,50.3,,1.7,160,,
211,인제,2018,10.1,-21.3,20180125,37.7,20180801,4.8,16.5,1017.2,1214.3,171.5,20180829,65.3,2273,51.03,,1.8,160,,
211,인제,2019,11.2,-15.4,20190103,36,20190805,5.8,17.6,1016.7,779.3,77.5,20190807,67.2,2083.9,46.78,,1.6,160,,
211,인제,2020,11.2,-16.7,20201217,35.1,20200622,6.2,17.3,1016.8,1429.1,135,20200804,69,1901.8,42.6,,1.6,180,,
211,인제,2021,11.4,-19.9,20210109,36.8,20210724,6.3,17.6,1016.9,923,70.3,20210516,70.2,1896.5,42.58,,1.5,180,,
212,홍천,2010,10.9,-23.9,20100106,35.2,20100805,5.8,17.2,1017.1,1305.5,79.5,20100921,67.4,1760.7,39.52,,1.2,50,,
212,홍천,2011,10.7,-22.5,20110116,36,20110805,5.3,17.4,1017.2,1639.6,133,20110727,65.7,1935.5,43.45,,1.2,50,,
212,홍천,2012,10.6,-22.2,20120203,37.9,20120806,5.1,17.3,1016.2,1277.8,118.5,20120815,64.7,2307.4,51.69,,1.2,50,,
212,홍천,2013,10.8,-24.1,20130103,34.6,20130812,5.6,17.4,1016.1,1302.7,132.5,20130715,69.7,2247.8,50.47,,1.1,50,,
212,홍천,2014,11.7,-19.9,20141218,36.1,20140802,6.1,18.7,1016.8,703.5,76,20140903,65.3,2327.4,52.25,,1.1,50,,
212,홍천,2015,12.2,-16.4,20150209,37.1,20150808,6.6,19,1016.7,740,62.5,20150724,64.8,2459.6,55.22,,1.2,70,,
212,홍천,2016,12.3,-19.3,20160124,36.6,20160812,6.9,18.9,1016.7,967.9,108.5,20160701,65.5,2378.1,53.28,,1.2,270,,
212,홍천,2017,11.3,-18.2,20170124,37.2,20170805,5.7,18,1016.7,1192.2,124.5,20170703,65.3,2502.4,56.18,,1.2,50,,
212,홍천,2018,11.2,-21.7,20180126,41,20180801,5.6,18,1017.1,1348.6,158.5,20180517,67.3,2513.4,56.42,,1.2,50,,
212,홍천,2019,12.1,-14.9,20190103,37.1,20190810,6.6,19,1016.5,871.4,70,20190726,67.3,2275.7,51.09,,1.1,50,,
212,홍천,2020,11.6,-18.2,20201216,35.7,20200622,6.3,18,1016.8,1485.8,136.8,20200803,69.3,2105.5,47.17,,1.2,70,,
212,홍천,2021,11.8,-21.5,20210109,36.9,20210724,6.5,18.2,1017,950.3,82.7,20210301,69.9,2018.8,45.55,,1.1,70,,
216,태백,2010,9,-18.2,20100107,33.7,20100809,4.2,14.6,1015.6,1120.3,80,20100912,64.2,1939,43.55,,1.8,200,,
216,태백,2011,8.6,-20,20110116,30.3,20110717,3.8,14.1,1016,1973,183,20110624,63.8,1919.7,43.11,,1.7,230,,
216,태백,2012,8.4,-20.3,20120202,33.2,20120726,3.6,13.9,1015.2,1523.4,172.5,20120706,66.9,1850,44.75,,1.8,230,,
216,태백,2013,9.4,-21.7,20130104,35.6,20130814,4.4,15.1,1014.8,922.4,77.5,20130715,67.6,1958.7,47.47,,1.8,230,,
216,태백,2014,9.3,-16.5,20141218,33.6,20140601,4.3,15.2,1015.9,1170.9,98.5,20140924,68.6,1918.5,43.08,,1.7,230,,
216,태백,2015,9.8,-15.8,20150209,33.1,20150807,4.8,15.4,1015.7,882.8,115.9,20150825,66.6,1989.2,44.67,,1.6,230,,
216,태백,2016,9.8,-20.4,20160124,34.6,20160812,4.8,15.3,1015.6,1141.4,151.5,20160704,69.4,1950.1,43.7,,1.6,230,,
216,태백,2017,9,-16.3,20170125,33.1,20170713,3.9,14.5,1015.5,933.8,117.1,20170703,65.3,2133,47.9,,1.6,230,,
216,태백,2018,9.3,-20.1,20180127,35.7,20180721,4.2,14.8,1016,1489.3,102.5,20181006,66.9,2064.6,46.36,,1.6,230,,
216,태백,2019,9.9,-14.6,20190109,33,20190802,4.8,15.6,1015.6,1169.8,105.6,20190922,67.3,2102.6,47.22,,1.5,230,,
216,태백,2020,9.6,-17.1,20200206,34.9,20200609,4.9,15,1015.7,1530.1,158.5,20200907,68.4,2022.1,45.32,,1.5,230,,
216,태백,2021,9.5,-18.6,20210108,32.5,20210805,4.8,14.9,1016,1207.4,75.4,20210901,69.1,1852.3,41.6,,1.4,230,,
217,정선군,2010,,-15.2,20101225,32.1,20100905,,,,524.1,101.5,20100911,,510.3,38.47,,,20,,
217,정선군,2011,9.8,-19.7,20110117,33.9,20110805,4.9,15.8,1016.9,1761.4,190,20110703,68.3,1676,37.85,,1.7,360,,
217,정선군,2012,9.9,-21.3,20120203,37.2,20120805,5,15.9,1016.2,965.1,191.5,20120706,66,1786.6,40.04,,1.8,360,,
217,정선군,2013,10.5,-22,20130104,33.8,20130820,5.6,16.6,1016,1250.2,163.5,20130715,69.3,1965.8,44.15,,1.7,360,,
217,정선군,2014,10.8,-16.5,20141219,34.6,20140531,5.7,17.3,1016.9,893.7,69.5,20140903,65.1,1765.5,46.17,,1.6,200,,
217,정선군,2015,11.4,-14.4,20150108,36.3,20150807,6.3,17.9,1016.6,724.6,78,20150724,64,2036.7,45.74,,1.7,340,,
217,정선군,2016,11.5,-18.3,20160124,35.9,20160805,6.5,17.9,1016.7,1174.2,154,20160704,64.4,1986.1,44.51,0,1.5,340,,
217,정선군,2017,10.8,-17.2,20170124,35.5,20170806,5.5,17.3,1016.7,972.5,74,20170702,63.8,2034.9,45.69,,1.7,340,,
217,정선군,2018,10.6,-20.1,20180127,39.6,20180803,5.4,17.2,1017.2,1420.9,84.5,20180701,65.7,1889.6,42.44,,1.7,20,,
217,정선군,2019,11.2,-13.8,20190109,35.6,20190802,5.9,17.9,1016.7,798.9,55.5,20190807,65.3,1753.9,39.39,,1.7,20,,
217,정선군,2020,11,-17.8,20201217,36,20200609,6,17.4,1016.8,1305.4,66,20200806,74.2,1928.5,43.22,,1.8,20,,
217,정선군,2021,11.4,-18.9,20210108,35.2,20210723,6.3,17.8,1016.9,1112.1,81.8,20210301,67,1679.8,37.84,,1.7,20,,
221,제천,2010,9.9,-25.9,20100106,33.8,20100804,4.5,16.2,1016.5,1545.2,139.5,20100921,70,1883.5,42.3,,1.5,250,,
221,제천,2011,9.7,-23.2,20110116,33.5,20110805,4.1,16.1,1016.9,2230.5,145,20110624,66,2020.2,45.37,,1.6,140,,
221,제천,2012,9.6,-25.9,20120203,36.9,20120805,4,16.1,1016.2,1381.3,202.5,20120706,67.4,2096.4,46.98,,1.6,250,,
221,제천,2013,10.1,-25.6,20130104,33.8,20130812,4.4,16.6,1016.1,1437.1,120,20130618,72.3,2023.5,45.44,,1.4,250,,
221,제천,2014,10.6,-20.5,20141218,33.7,20140720,4.6,17.3,1016.8,913.6,76.5,20141021,69,2106.2,47.3,,1.5,250,,
221,제천,2015,11.1,-17.1,20150209,36,20150807,5.1,17.8,1016.6,803.4,129.5,20150724,68,2242.7,50.36,,1.5,250,,
221,제천,2016,11.3,-20.7,20160124,35.4,20160806,5.4,17.8,1016.7,1107.9,176,20160704,67.6,2135.1,47.84,,1.4,250,,
221,제천,2017,10.5,-18.9,20170124,36.2,20170805,4.3,17.2,1016.4,1070.7,83.5,20170823,66.3,2319.6,52.09,,1.6,250,,
221,제천,2018,10.5,-21.3,20180127,39.4,20180801,4.5,17.4,1016.7,1409.3,130,20180828,66.9,2337.5,52.5,,1.6,250,,
221,제천,2019,11.1,-16.1,20190109,36.5,20190805,4.9,18.2,1016.6,843,52.5,20190807,66.6,2207.7,49.58,,1.5,250,,
221,제천,2020,11,-20.3,20201217,33.9,20200609,5.3,17.1,1017,1551.8,259,20200802,72.7,2152.3,48.23,,1.3,230,,
221,제천,2021,11.2,-20.7,20210109,34,20210727,5.6,17.4,1016.9,1162.2,63.7,20210901,73.9,2189.8,49.18,,1.2,250,,
226,보은,2010,11,-19.7,20100114,33.9,20100804,5.7,17.2,1016.4,1262.9,68,20100717,71.5,1964.1,44.11,,1.5,340,,
226,보은,2011,10.8,-20.2,20110116,32.5,20110805,5.1,17,1017,1810.7,181,20110624,67.8,2040.7,45.83,,1.4,340,,
226,보은,2012,10.7,-21.9,20120203,35.4,20120801,5.3,16.8,1016.4,1522.3,114.5,20120830,66.6,2091.2,46.86,,1.5,340,,
226,보은,2013,11.2,-22,20130104,34.3,20130822,5.7,17.6,1016.4,1125.9,123,20130618,73.9,2089.4,46.92,,1.4,320,,
226,보은,2014,11.5,-15,20141219,34.2,20140531,5.8,18.1,1017,1089.2,81.5,20141021,72.4,2062.2,46.32,,1.3,320,,
226,보은,2015,12,-13.7,20150103,35.2,20150807,6.4,18.6,1016.8,817,52.5,20150626,69.8,2097.8,47.12,,1.4,320,,
226,보은,2016,12.3,-18.2,20160124,35.6,20160819,6.7,18.8,1016.9,1291.6,196.5,20160704,68.6,2077.7,46.56,,1.4,320,,
226,보은,2017,11.5,-16.9,20170125,35.8,20170805,5.5,18.4,1017.1,1322.8,91,20170703,67.5,2285.6,51.33,,1.4,320,,
226,보은,2018,11.6,-19.7,20180111,38.2,20180815,5.7,18.5,1017.3,1409.5,117,20180830,70.4,2257.5,50.7,,1.3,320,,
226,보은,2019,12.2,-13.1,20190127,35.8,20190804,6.1,19,1016.6,1046.2,82,20190922,70.7,2126.8,47.77,,1.3,320,,
226,보은,2020,11.7,-17.3,20201231,33.5,20200825,6.3,18,1016.9,1768.8,131.5,20200730,74.5,2059.9,46.16,,1.1,290,,
226,보은,2021,12.1,-20.3,20210109,34.2,20210731,6.7,18.4,1016.8,1097.7,52.8,20210901,75.4,2067.7,46.44,,1.2,50,,
232,천안,2010,12.2,-19.5,20100114,34.9,20100809,7.3,17.6,1016,1378.3,104,20100911,70.4,1970.9,44.26,,2,270,,
232,천안,2011,12,-18.3,20110117,34.3,20110805,7,17.5,1016.3,1845.8,157.5,20110624,67.3,2048.5,46,,2.1,270,,
232,천안,2012,11.9,-17.8,20120203,36.4,20120806,6.8,17.5,1015.5,1336.7,136,20120830,67.2,2248.8,50.39,,2.1,270,,
232,천안,2013,12.3,-19.2,20130104,35.6,20130822,7.1,18.1,1015.5,1095.6,90.5,20130829,70.8,2469.8,55.47,,2,270,,
232,천안,2014,12.8,-14.5,20141222,34.6,20140730,7.6,18.7,1016.1,1020.1,126,20140718,67.1,2403.3,54.56,,1.9,270,,
232,천안,2015,13,-12.8,20150209,36.3,20150807,7.9,18.8,1016,728,49,20150724,71.7,2124.7,48.45,,1.9,270,,
232,천안,2016,12.7,-18.6,20160125,35.1,20160806,7.4,18.6,1016.5,1004.8,89.2,20160704,69.9,2223.8,49.83,,1.5,270,,
232,천안,2017,11.8,-15.9,20170124,35.2,20170805,6.1,18,1016.9,1305,232.7,20170716,64.1,2473.1,55.54,,1.5,90,,
232,천안,2018,11.8,-20.6,20180112,37.8,20180815,6.2,18,1017.1,1163.4,120.1,20180701,65.3,2396.4,53.81,,1.6,90,,
232,천안,2019,12,-13.2,20190109,34.3,20190803,6.3,18.1,1016.6,845.6,132.6,20190725,,2256.6,50.9,,1.3,290,,
232,천안,2020,12.2,-16,20201231,34.1,20200825,7,18,1017.2,1443.5,182.9,20200803,74.8,2185.3,48.97,,1.3,270,,
232,천안,2021,12.5,-20.5,20210109,34.6,20210730,7.2,18.5,1017.4,1058.9,117.1,20210901,75.6,2177.3,49.14,,1.3,90,,
235,보령,2010,13,-11.5,20100101,34.4,20100809,8.8,17.4,1016.7,1502.3,264,20100723,71,1956.6,43.95,,2,200,,
235,보령,2011,12.1,-13.2,20110131,34.4,20110719,8.1,16.5,1017,1743,196.5,20110624,72.3,1994.4,45,,2,20,,
235,보령,2012,12.2,-11.7,20121226,36.3,20120805,8.1,16.7,1016,1319,109,20120917,70.5,2340.3,52.46,,2,20,,
235,보령,2013,12.4,-13.6,20130103,33.5,20130807,8.3,17,1016.2,1387.7,253,20130914,73.4,2380.1,53.48,,2.1,20,,
235,보령,2014,12.9,-9.1,20141218,33.8,20140731,8.9,17.6,1016.6,1010.1,88.5,20140924,75.7,2356.7,52.94,,1.9,20,,
235,보령,2015,13.3,-9.7,20150209,33.8,20150807,9.2,18,1016.5,785.4,36.5,20151001,76.9,2298.6,51.63,,1.7,20,,
235,보령,2016,13.6,-13.6,20160124,33.9,20160811,9.5,18.3,1016.5,792.8,69.1,20160704,78.3,2245.2,50.33,,1.5,20,,
235,보령,2017,12.8,-10.4,20170115,35.2,20170805,8.5,17.5,1016.9,856.2,80.2,20170814,78.8,2413.2,54.21,,1.5,20,,
235,보령,2018,13,-14.8,20180127,36.4,20180816,8.8,17.6,1016.7,1337.2,196.2,20180701,76,2289.9,51.44,,1.5,20,,
235,보령,2019,13.2,-8,20190116,35.5,20190810,8.9,18.1,1015.9,821.9,92.1,20191117,70.4,1977.5,44.42,,1.4,20,,
235,보령,2020,13.1,-8.7,20201231,34.5,20200825,9.1,17.7,1016,1301.9,96.7,20200723,72.8,1962.5,43.99,,1.6,200,,
235,보령,2021,13.8,-17.2,20210109,34.5,20210721,9.6,18.5,1015.8,1107.9,95,20210823,71.6,2211.8,49.68,,1.6,50,,
236,부여,2010,12.7,-13.7,20100114,34.9,20100809,7.7,18.5,1016.4,1378.3,136.5,20100831,69.3,1909.7,42.91,,1.5,250,,
236,부여,2011,12.2,-15.9,20110117,35.2,20110805,7.1,18.1,1017,2014.7,161.5,20110710,67.8,1962.1,44.08,,1.4,340,,
236,부여,2012,11.8,-15,20121209,37.3,20120806,6.8,17.6,1016.2,1545.8,165,20120830,67.8,2104.4,47.17,,1.5,320,,
236,부여,2013,12.2,-19.4,20130104,34.5,20130807,7.1,18.2,1016.4,1236.3,137,20130618,74.8,2061.2,46.31,,1.4,230,,
236,부여,2014,12.7,-11.4,20140114,34.4,20140731,7.6,18.9,1016.8,1142.1,101,20140924,75.3,2050.8,46.07,,1.3,20,,
236,부여,2015,12.9,-14.2,20150103,35.8,20150807,7.8,19,1016.7,848.8,60,20151001,75.7,2081.7,46.77,,1.3,20,,
236,부여,2016,13.3,-17.5,20160125,36.2,20160812,8.2,19.4,1016.8,1129.3,157,20160704,74.3,2082.5,46.68,,1.3,230,,
236,부여,2017,12.5,-13.3,20170124,36.5,20170805,7,18.9,1017.1,1112,107,20170814,71.1,2313.9,51.98,,1.3,320,,
236,부여,2018,12.7,-16.6,20180127,39.3,20180815,7.3,19.1,1017.2,1457.9,187,20180701,71.4,2344,52.66,,1.3,20,,
236,부여,2019,12.9,-10.9,20190127,36.4,20190805,7.4,19.5,1017,992,92.5,20191117,72,2172.6,48.81,,1.3,230,,
236,부여,2020,12.8,-12.4,20201231,34.8,20200825,7.7,18.9,1017.6,1624.8,123.9,20200713,75.1,2081.3,46.65,,1.2,230,,
236,부여,2021,13.3,-21.2,20210109,34.9,20210806,8.1,19.5,1017.3,1123.4,55.3,20210703,75.4,2113.2,47.8,,1.1,20,,
238,금산,2010,11.6,-17,20100114,34.7,20100805,6.1,18.1,1016.5,1403.7,94.5,20100813,68.5,1877.9,42.19,,1.3,290,,
238,금산,2011,11.3,-18.3,20110117,34,20110831,5.7,17.9,1016.9,1798.5,188,20110710,67.1,1954.1,43.9,,1.2,290,,
238,금산,2012,11.1,-18.5,20121231,36.3,20120805,5.6,17.6,1016.1,1434.5,137.5,20120813,67.3,2050.6,45.97,,1.2,270,,
238,금산,2013,11.8,-22,20130104,35.3,20130811,6.2,18.4,1016.2,996.8,81.5,20130705,68.8,2065.7,46.41,,1.3,270,,
238,금산,2014,12.1,-13.9,20140114,35.5,20140730,6.4,18.7,1016.7,1131,154,20140825,69.6,1984.1,44.57,,1.2,270,,
238,금산,2015,12.6,-13.2,20150103,35.7,20150807,7.1,18.8,1016.6,877.6,77.5,20150709,73.1,2022.2,45.43,,1.2,270,,
238,금산,2016,12.7,-17.4,20160125,35.7,20160812,7.3,19,1016.7,1325.6,151.5,20160706,71.8,2070.1,46.41,,1.2,270,,
238,금산,2017,11.8,-15,20170124,36,20170806,6,18.5,1016.9,967.6,88.5,20170814,68.6,2250,50.55,,1.3,270,,
238,금산,2018,12,-17.5,20180111,38.8,20180802,6.2,18.6,1017,1397.2,168.5,20180826,68.3,2265.5,50.89,,1.3,270,,
238,금산,2019,12.4,-12.5,20190127,36.1,20190804,6.6,19.2,1016.8,982.6,75.5,20191002,68.7,2110.6,47.42,,1.2,270,,
238,금산,2020,12.5,-15.4,20201231,34.4,20200609,7.2,18.7,1017.2,1758.2,158.3,20200730,73.7,2062,46.36,,1.2,290,,
238,금산,2021,12.9,-21.1,20210108,35.1,20210730,7.5,19.2,1017,1290.1,94.3,20210824,73.9,2119.3,47.61,,1.2,290,,
239,세종,2019,,-9.4,20191206,35.5,20190805,,,,959.3,78.3,20190725,,1221.7,47.38,,,90,,
